GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000006569	0	DEAF1	ENSG00000177030	DEAF1	ENSMUSG00000058886	Deaf1
ENSCAFG00000006580	1	HNRNPA1	ENSG00000135486	HNRNPA1	ENSMUSG00000046434	Hnrnpa1
ENSCAFG00000006589	4	MRPL17	ENSG00000158042	MRPL17	ENSMUSG00000030879	Mrpl17
ENSCAFG00000006591	5	TBCB	ENSG00000105254	TBCB	ENSMUSG00000006095	Tbcb
ENSCAFG00000006621	4	WDR62	ENSG00000075702	WDR62	ENSMUSG00000037020	Wdr62
ENSCAFG00000006625	4	SFSWAP	ENSG00000061936	SFSWAP	ENSMUSG00000029439	Sfswap
ENSCAFG00000006634	1	JAKMIP2	ENSG00000176049	JAKMIP2	ENSMUSG00000024502	Jakmip2
ENSCAFG00000006686	3	MFHAS1	ENSG00000147324	MFHAS1	ENSMUSG00000070056	Mfhas1
ENSCAFG00000006699	0	CALCOCO1	ENSG00000012822	CALCOCO1	ENSMUSG00000023055	Calcoco1
ENSCAFG00000006710	1	DHX29	ENSG00000067248	DHX29	ENSMUSG00000042426	Dhx29
ENSCAFG00000006719	1	ACTR6	ENSG00000075089	ACTR6	ENSMUSG00000019948	Actr6
ENSCAFG00000006730	5	TTC17	ENSG00000052841	TTC17	ENSMUSG00000027194	Ttc17
ENSCAFG00000006738	0		ENSG00000125971	DYNLRB1	ENSMUSG00000047459	Dynlrb1
ENSCAFG00000006740	2	OLFML1	ENSG00000170743	SYT9	ENSMUSG00000062542	Syt9
ENSCAFG00000006743	1	PCMTD1	ENSG00000168300	PCMTD1	ENSMUSG00000051285	Pcmtd1
ENSCAFG00000006745	4	PRAG1	ENSG00000275342	PRAG1	ENSMUSG00000050271	Prag1
ENSCAFG00000006754	1	CEP63	ENSG00000182923	CEP63	ENSMUSG00000032534	Cep63
ENSCAFG00000006755	5	POLR1D	ENSG00000186184	POLR1D	ENSMUSG00000029642	Polr1d
ENSCAFG00000006764	2	PARG	ENSG00000227345	PARG	ENSMUSG00000021911	Parg
ENSCAFG00000006782	3	LNX2	ENSG00000139517	LNX2	ENSMUSG00000016520	Lnx2
ENSCAFG00000006783	4	TMEM127	ENSG00000135956	TMEM127	ENSMUSG00000034850	Tmem127
ENSCAFG00000006785	0	ARHGAP33	ENSG00000004777	ARHGAP33	ENSMUSG00000036882	Arhgap33
ENSCAFG00000006788	1	MTIF3	ENSG00000122033	MTIF3	ENSMUSG00000016510	Mtif3
ENSCAFG00000006797	0		ENSG00000167595	PROSER3	ENSMUSG00000036864	Proser3
ENSCAFG00000006799	1	IFTAP	ENSG00000166352	IFTAP	ENSMUSG00000027165	Iftap
ENSCAFG00000006801	0	HSPB6	ENSG00000004776	HSPB6	ENSMUSG00000036854	Hspb6
ENSCAFG00000006804	2	PRICKLE2	ENSG00000163637	PRICKLE2	ENSMUSG00000030020	Prickle2
ENSCAFG00000006811	0	SDCBP2	ENSG00000125775	SDCBP2	ENSMUSG00000027456	Sdcbp2
ENSCAFG00000006813	2	TRAF6	ENSG00000175104	TRAF6	ENSMUSG00000027164	Traf6
ENSCAFG00000006816	2	USP12	ENSG00000152484	USP12	ENSMUSG00000029640	Usp12
ENSCAFG00000006818	1	MTREX	ENSG00000039123	MTREX	ENSMUSG00000016018	Mtrex
ENSCAFG00000006824	0	LIN37	ENSG00000267796	LIN37	ENSMUSG00000036845	Lin37
ENSCAFG00000006857	4	ATXN7	ENSG00000163635	ATXN7	ENSMUSG00000021738	Atxn7
ENSCAFG00000006859	2	TMEM132B	ENSG00000139364	TMEM132B	ENSMUSG00000070498	Tmem132b
ENSCAFG00000006861	2	ANGPT4	ENSG00000101280	ANGPT4	ENSMUSG00000027460	Angpt4
ENSCAFG00000006869	1	ZFAND4	ENSG00000172671	ZFAND4	ENSMUSG00000042213	Zfand4
ENSCAFG00000006870	4	CDK8	ENSG00000132964	CDK8	ENSMUSG00000029635	Cdk8
ENSCAFG00000006873	2	ZDHHC2	ENSG00000104219	ZDHHC2	ENSMUSG00000039470	Zdhhc2
ENSCAFG00000006877	4	FAM110A	ENSG00000125898	FAM110A	ENSMUSG00000027459	Fam110a
ENSCAFG00000006878	0	KMT2B	ENSG00000272333	KMT2B	ENSMUSG00000006307	Kmt2b
ENSCAFG00000006902	4	UPK1A	ENSG00000105668	UPK1A	ENSMUSG00000006313	Upk1a
ENSCAFG00000006903	5	RIC3	ENSG00000166405	RIC3	ENSMUSG00000048330	Ric3
ENSCAFG00000006904	4	SLC52A3	ENSG00000101276	SLC52A3	ENSMUSG00000027463	Slc52a3
ENSCAFG00000006909	3	LMO1	ENSG00000166407	LMO1	ENSMUSG00000036111	Lmo1
ENSCAFG00000006910	1	APIP	ENSG00000149089	APIP	ENSMUSG00000010911	Apip
ENSCAFG00000006914	1	STK33	ENSG00000130413	STK33	ENSMUSG00000031027	Stk33
ENSCAFG00000006919	5	TRIM66	ENSG00000166436	TRIM66	ENSMUSG00000031026	Trim66
ENSCAFG00000006921	4	RBCK1	ENSG00000125826	RBCK1	ENSMUSG00000027466	Rbck1
ENSCAFG00000006970	1	TCEA1	ENSG00000187735	TCEA1	ENSMUSG00000033813	Tcea1
ENSCAFG00000006974	5	C24H20orf96	ENSG00000196476	C20orf96	ENSMUSG00000032680	6820408C15Rik
ENSCAFG00000006985	0	NCOR2	ENSG00000196498	NCOR2	ENSMUSG00000029478	Ncor2
ENSCAFG00000006994	2	ZNF664	ENSG00000179195	ZNF664	ENSMUSG00000079215	Zfp664
ENSCAFG00000006996	5	CCDC92	ENSG00000119242	CCDC92	ENSMUSG00000037979	Ccdc92
ENSCAFG00000007009	1	TMEM68	ENSG00000167904	TMEM68	ENSMUSG00000028232	Tmem68
ENSCAFG00000007011	1	TGS1	ENSG00000137574	TGS1	ENSMUSG00000028233	Tgs1
ENSCAFG00000007016	1	PFDN5	ENSG00000123349	PFDN5	ENSMUSG00000001289	Pfdn5
ENSCAFG00000007026	4	CXCL12	ENSG00000107562	CXCL12	ENSMUSG00000061353	Cxcl12
ENSCAFG00000007028	0	NAT10	ENSG00000135372	NAT10	ENSMUSG00000027185	Nat10
ENSCAFG00000007035	4	MFSD5	ENSG00000182544	MFSD5	ENSMUSG00000045665	Mfsd5
ENSCAFG00000007042	2	DNAH10	ENSG00000197653	DNAH10	ENSMUSG00000038011	Dnah10
ENSCAFG00000007045	0	ID1	ENSG00000125968	ID1	ENSMUSG00000042745	Id1
ENSCAFG00000007050	4	RARG	ENSG00000172819	RARG	ENSMUSG00000001288	Rarg
ENSCAFG00000007056	1	CSGALNACT2	ENSG00000169826	CSGALNACT2	ENSMUSG00000042042	Csgalnact2
ENSCAFG00000007057	0	NPHP1	ENSG00000144061	NPHP1	ENSMUSG00000027378	Nphp1
ENSCAFG00000007060	2	SDR16C5	ENSG00000170786	SDR16C5	ENSMUSG00000028236	Sdr16c5
ENSCAFG00000007069	3	MSL2	ENSG00000174579	MSL2	ENSMUSG00000066415	Msl2
ENSCAFG00000007070	4	ZNF740	ENSG00000139651	ZNF740	ENSMUSG00000046897	Zfp740
ENSCAFG00000007088	1	UBXN2B	ENSG00000215114	UBXN2B	ENSMUSG00000028243	Ubxn2b
ENSCAFG00000007103	4	ANAPC1	ENSG00000153107	ANAPC1	ENSMUSG00000014355	Anapc1
ENSCAFG00000007105	0	TNS2	ENSG00000111077	TNS2	ENSMUSG00000037003	Tns2
ENSCAFG00000007113	1	PCM1	ENSG00000078674	PCM1	ENSMUSG00000031592	Pcm1
ENSCAFG00000007114	2	BMS1	ENSG00000165733	BMS1	ENSMUSG00000030138	Bms1
ENSCAFG00000007116	3	PDRG1	ENSG00000088356	PDRG1	ENSMUSG00000027472	Pdrg1
ENSCAFG00000007133	2	DEPDC1B	ENSG00000035499	DEPDC1B	ENSMUSG00000021697	Depdc1b
ENSCAFG00000007146	1	SACS	ENSG00000151835	SACS	ENSMUSG00000048279	Sacs
ENSCAFG00000007155	1	ZC3H8	ENSG00000144161	ZC3H8	ENSMUSG00000027387	Zc3h8
ENSCAFG00000007156	2	DENND5A	ENSG00000175356	SCUBE2	ENSMUSG00000007279	Scube2
ENSCAFG00000007160	1	ZC3H6	ENSG00000188177	ZC3H6	ENSMUSG00000042851	Zc3h6
ENSCAFG00000007162	4	SLC35A4	ENSG00000176087	SLC35A4	ENSMUSG00000033272	Slc35a4
ENSCAFG00000007169	5	TTL	ENSG00000114999	TTL	ENSMUSG00000027394	Ttl
ENSCAFG00000007171	5		ENSG00000145425	RPS3A	ENSMUSG00000028081	Rps3a1
ENSCAFG00000007172	1	MICU2	ENSG00000165487	MICU2	ENSMUSG00000021973	Micu2
ENSCAFG00000007178	1	KIF20B	ENSG00000138182	KIF20B	ENSMUSG00000024795	Kif20b
ENSCAFG00000007179	1	ZDHHC20	ENSG00000180776	ZDHHC20	ENSMUSG00000021969	Zdhhc20
ENSCAFG00000007191	1	KIF2A	ENSG00000068796	KIF2A	ENSMUSG00000021693	Kif2a
ENSCAFG00000007205	2	CFAP20DC	ENSG00000163689	CFAP20DC	ENSMUSG00000021747	Cfap20dc
ENSCAFG00000007222	2	XPO4	ENSG00000132953	XPO4	ENSMUSG00000021952	Xpo4
ENSCAFG00000007234	3	ATP6V0A2	ENSG00000185344	ATP6V0A2	ENSMUSG00000038023	Atp6v0a2
ENSCAFG00000007235	2	HIPK3	ENSG00000110422	HIPK3	ENSMUSG00000027177	Hipk3
ENSCAFG00000007245	2	IL1A	ENSG00000115008	IL1A	ENSMUSG00000027399	Il1a
ENSCAFG00000007248	2	GNPTAB	ENSG00000111670	GNPTAB	ENSMUSG00000035311	Gnptab
ENSCAFG00000007253	1	ARMC1	ENSG00000104442	ARMC1	ENSMUSG00000027599	Armc1
ENSCAFG00000007254	1	PCGF5	ENSG00000180628	PCGF5	ENSMUSG00000024805	Pcgf5
ENSCAFG00000007258	5	UBA2	ENSG00000126261	UBA2	ENSMUSG00000052997	Uba2
ENSCAFG00000007259	2	IPO7	ENSG00000205339	IPO7	ENSMUSG00000066232	Ipo7
ENSCAFG00000007266	1	HECTD2	ENSG00000165338	HECTD2	ENSMUSG00000041180	Hectd2
ENSCAFG00000007279	0	PDE7A	ENSG00000205268	PDE7A	ENSMUSG00000069094	Pde7a
ENSCAFG00000007282	1	NUP37	ENSG00000075188	NUP37	ENSMUSG00000035351	Nup37
ENSCAFG00000007301	1	CWC27	ENSG00000153015	CWC27	ENSMUSG00000021715	Cwc27
ENSCAFG00000007338	0	NR4A1	ENSG00000123358	NR4A1	ENSMUSG00000023034	Nr4a1
ENSCAFG00000007339	4	GARRE1	ENSG00000166398	GARRE1	ENSMUSG00000066571	Garre1
ENSCAFG00000007343	2	APC	ENSG00000134982	APC	ENSMUSG00000005871	Apc
ENSCAFG00000007346	2	VCPIP1	ENSG00000175073	VCPIP1	ENSMUSG00000045210	Vcpip1
ENSCAFG00000007368	1	EIF3M	ENSG00000149100	EIF3M	ENSMUSG00000027170	Eif3m
ENSCAFG00000007387	2	WDR36	ENSG00000134987	WDR36	ENSMUSG00000038299	Wdr36
ENSCAFG00000007400	1	TMEM232	ENSG00000186952	TMEM232	ENSMUSG00000045036	Tmem232
ENSCAFG00000007403	5	CDK5RAP1	ENSG00000101391	CDK5RAP1	ENSMUSG00000027487	Cdk5rap1
ENSCAFG00000007406	2	TLR3	ENSG00000164342	TLR3	ENSMUSG00000031639	Tlr3
ENSCAFG00000007408	0	THNSL2	ENSG00000144115	THNSL2	ENSMUSG00000054474	Thnsl2
ENSCAFG00000007415	1	PPWD1	ENSG00000113593	PPWD1	ENSMUSG00000021713	Ppwd1
ENSCAFG00000007423	4	CPEB3	ENSG00000107864	CPEB3	ENSMUSG00000039652	Cpeb3
ENSCAFG00000007425	1	PJA2	ENSG00000198961	PJA2	ENSMUSG00000024083	Pja2
ENSCAFG00000007429	5	NECAB3	ENSG00000125967	NECAB3	ENSMUSG00000027489	Necab3
ENSCAFG00000007431	2	FER	ENSG00000151422	FER	ENSMUSG00000000127	Fer
ENSCAFG00000007436	2	FBXL17	ENSG00000145743	FBXL17	ENSMUSG00000023965	Fbxl17
ENSCAFG00000007443	3	PXMP4	ENSG00000101417	PXMP4	ENSMUSG00000000876	Pxmp4
ENSCAFG00000007449	2	TRIM23	ENSG00000113595	TRIM23	ENSMUSG00000021712	Trim23
ENSCAFG00000007451	1	NCK1	ENSG00000158092	NCK1	ENSMUSG00000032475	Nck1
ENSCAFG00000007455	3	RCN1	ENSG00000285283	AL035078.4	ENSMUSG00000005973	Rcn1
ENSCAFG00000007470	0	IL20RB	ENSG00000174564	IL20RB	ENSMUSG00000044244	Il20rb
ENSCAFG00000007473	2	NUDT12	ENSG00000112874	NUDT12	ENSMUSG00000024228	Nudt12
ENSCAFG00000007482	2	RILPL1	ENSG00000188026	RILPL1	ENSMUSG00000029392	Rilpl1
ENSCAFG00000007494	2	SGTB	ENSG00000197860	SGTB	ENSMUSG00000042743	Sgtb
ENSCAFG00000007503	3	SBNO1	ENSG00000139697	SBNO1	ENSMUSG00000038095	Sbno1
ENSCAFG00000007519	1	PPIP5K2	ENSG00000145725	PPIP5K2	ENSMUSG00000040648	Ppip5k2
ENSCAFG00000007524	1	MPHOSPH9	ENSG00000051825	MPHOSPH9	ENSMUSG00000038126	Mphosph9
ENSCAFG00000007525	2	SMARCA5	ENSG00000153147	SMARCA5	ENSMUSG00000031715	Smarca5
ENSCAFG00000007528	2	ITCH	ENSG00000078747	ITCH	ENSMUSG00000027598	Itch
ENSCAFG00000007537	2	ERBIN	ENSG00000112851	ERBIN	ENSMUSG00000021709	Erbin
ENSCAFG00000007547	3	DYNLRB1	ENSG00000101460	MAP1LC3A	ENSMUSG00000027602	Map1lc3a
ENSCAFG00000007553	1	MRPL35	ENSG00000132313	MRPL35	ENSMUSG00000052962	Mrpl35
ENSCAFG00000007566	1	ANAPC10	ENSG00000164162	ANAPC10	ENSMUSG00000036977	Anapc10
ENSCAFG00000007569	1	CEP70	ENSG00000114107	CEP70	ENSMUSG00000056267	Cep70
ENSCAFG00000007571	4	PIGU	ENSG00000101464	PIGU	ENSMUSG00000038383	Pigu
ENSCAFG00000007578	4	TP53INP2	ENSG00000078804	TP53INP2	ENSMUSG00000038375	Trp53inp2
ENSCAFG00000007579	1	PIK3CB	ENSG00000051382	PIK3CB	ENSMUSG00000032462	Pik3cb
ENSCAFG00000007596	3	SLC25A4	ENSG00000151729	SLC25A4	ENSMUSG00000031633	Slc25a4
ENSCAFG00000007606	1	URI1	ENSG00000105176	URI1	ENSMUSG00000030421	Uri1
ENSCAFG00000007613	3	POLR1A	ENSG00000068654	POLR1A	ENSMUSG00000049553	Polr1a
ENSCAFG00000007616	4	PITPNM2	ENSG00000090975	PITPNM2	ENSMUSG00000029406	Pitpnm2
ENSCAFG00000007620	3	PREX2	ENSG00000046889	PREX2	ENSMUSG00000048960	Prex2
ENSCAFG00000007621	0	C1H19orf12	ENSG00000131943	C19orf12	ENSMUSG00000054676	1600014C10Rik
ENSCAFG00000007630	1	POP4	ENSG00000105171	POP4	ENSMUSG00000030423	Pop4
ENSCAFG00000007636	3	UQCRFS1	ENSG00000169021	UQCRFS1	ENSMUSG00000038462	Uqcrfs1
ENSCAFG00000007659	4	SMAD1	ENSG00000170365	SMAD1	ENSMUSG00000031681	Smad1
ENSCAFG00000007661	3	PXYLP1	ENSG00000155893	PXYLP1	ENSMUSG00000043587	Pxylp1
ENSCAFG00000007665	5	ARL6IP4	ENSG00000182196	ARL6IP4	ENSMUSG00000029404	Arl6ip4
ENSCAFG00000007667	5	USP39	ENSG00000168883	USP39	ENSMUSG00000056305	Usp39
ENSCAFG00000007672	5	CHD1	ENSG00000153922	CHD1	ENSMUSG00000023852	Chd1
ENSCAFG00000007676	4	ABCB9	ENSG00000150967	ABCB9	ENSMUSG00000029408	Abcb9
ENSCAFG00000007679	1	HPF1	ENSG00000056050	HPF1	ENSMUSG00000038005	Hpf1
ENSCAFG00000007690	0	VTI1B	ENSG00000100568	VTI1B	ENSMUSG00000021124	Vti1b
ENSCAFG00000007717	1	CENPH	ENSG00000153044	CENPH	ENSMUSG00000045273	Cenph
ENSCAFG00000007738	1	LSM6	ENSG00000164167	LSM6	ENSMUSG00000031683	Lsm6
ENSCAFG00000007746	1	PRIMPOL	ENSG00000164306	PRIMPOL	ENSMUSG00000038225	Primpol
ENSCAFG00000007753	2	GK5	ENSG00000175066	GK5	ENSMUSG00000041440	Gk5
ENSCAFG00000007760	2	CCDC125	ENSG00000183323	CCDC125	ENSMUSG00000048924	Ccdc125
ENSCAFG00000007771	1	RAD17	ENSG00000152942	RAD17	ENSMUSG00000021635	Rad17
ENSCAFG00000007773	2	TMEM184C	ENSG00000164168	TMEM184C	ENSMUSG00000031617	Tmem184c
ENSCAFG00000007774	3	CELA1	ENSG00000139610	CELA1	ENSMUSG00000023031	Cela1
ENSCAFG00000007777	1	CGGBP1	ENSG00000163320	CGGBP1	ENSMUSG00000054604	Cggbp1
ENSCAFG00000007782	1	MYH7B	ENSG00000078814	MYH7B	ENSMUSG00000074652	Myh7b
ENSCAFG00000007790	0	POU6F1	ENSG00000184271	POU6F1	ENSMUSG00000009739	Pou6f1
ENSCAFG00000007817	3	CCDC62	ENSG00000130783	CCDC62	ENSMUSG00000061882	Ccdc62
ENSCAFG00000007822	1	BDP1	ENSG00000145734	BDP1	ENSMUSG00000049658	Bdp1
ENSCAFG00000007831	2	TFCP2	ENSG00000135457	TFCP2	ENSMUSG00000009733	Tfcp2
ENSCAFG00000007832	4	TCF7L1	ENSG00000152284	TCF7L1	ENSMUSG00000055799	Tcf7l1
ENSCAFG00000007837	5	KNTC1	ENSG00000184445	KNTC1	ENSMUSG00000029414	Kntc1
ENSCAFG00000007851	1	HMGB2	ENSG00000164104	HMGB2	ENSMUSG00000054717	Hmgb2
ENSCAFG00000007854	1	CAST	ENSG00000153113	CAST	ENSMUSG00000021585	Cast
ENSCAFG00000007860	5	CSRNP2	ENSG00000110925	CSRNP2	ENSMUSG00000044636	Csrnp2
ENSCAFG00000007863	1	ATR	ENSG00000175054	ATR	ENSMUSG00000032409	Atr
ENSCAFG00000007871	4	KCMF1	ENSG00000176407	KCMF1	ENSMUSG00000055239	Kcmf1
ENSCAFG00000007872	0	LETMD1	ENSG00000050426	LETMD1	ENSMUSG00000037353	Letmd1
ENSCAFG00000007875	1	TMSB10	ENSG00000034510	TMSB10	ENSMUSG00000091955	Gm9844
ENSCAFG00000007912	4	TRPC4AP	ENSG00000100991	TRPC4AP	ENSMUSG00000038324	Trpc4ap
ENSCAFG00000007927	1	TTC37	ENSG00000198677	TTC37	ENSMUSG00000033991	Ttc37
ENSCAFG00000007928	3	ATF1	ENSG00000123268	ATF1	ENSMUSG00000023027	Atf1
ENSCAFG00000007932	3	EDEM2	ENSG00000088298	EDEM2	ENSMUSG00000038312	Edem2
ENSCAFG00000007952	1	APPL1	ENSG00000157500	APPL1	ENSMUSG00000040760	Appl1
ENSCAFG00000007953	1	NEIL2	ENSG00000154328	NEIL2	ENSMUSG00000035121	Neil2
ENSCAFG00000007954	0	TNKS1BP1	ENSG00000149115	TNKS1BP1	ENSMUSG00000033955	Tnks1bp1
ENSCAFG00000007971	1	KATNBL1	ENSG00000134152	KATNBL1	ENSMUSG00000027132	Katnbl1
ENSCAFG00000007973	1	U2SURP	ENSG00000163714	U2SURP	ENSMUSG00000032407	U2surp
ENSCAFG00000007975	5	TERF1	ENSG00000147601	TERF1	ENSMUSG00000025925	Terf1
ENSCAFG00000007982	3	PTCD2	ENSG00000049883	PTCD2	ENSMUSG00000021650	Ptcd2
ENSCAFG00000008000	3	EIF6	ENSG00000261582	AL121753.1	ENSMUSG00000027613	Eif6
ENSCAFG00000008033	1	NOC3L	ENSG00000173145	NOC3L	ENSMUSG00000024999	Noc3l
ENSCAFG00000008058	3	MTMR9	ENSG00000104643	MTMR9	ENSMUSG00000035078	Mtmr9
ENSCAFG00000008064	2	FAM172A	ENSG00000113391	FAM172A	ENSMUSG00000064138	Fam172a
ENSCAFG00000008068	2	TBC1D12	ENSG00000108239	TBC1D12	ENSMUSG00000048720	Tbc1d12
ENSCAFG00000008077	1	STAU2	ENSG00000040341	STAU2	ENSMUSG00000025920	Stau2
ENSCAFG00000008083	1	TASOR	ENSG00000163946	TASOR	ENSMUSG00000040651	Tasor
ENSCAFG00000008112	1	CCDC66	ENSG00000180376	CCDC66	ENSMUSG00000046753	Ccdc66
ENSCAFG00000008141	2	FBXW7	ENSG00000109670	FBXW7	ENSMUSG00000028086	Fbxw7
ENSCAFG00000008152	1	ELOC	ENSG00000154582	ELOC	ENSMUSG00000079658	Eloc
ENSCAFG00000008156	5	GCFC2	ENSG00000005436	GCFC2	ENSMUSG00000035125	Gcfc2
ENSCAFG00000008157	0	TMEM70	ENSG00000175606	TMEM70	ENSMUSG00000025940	Tmem70
ENSCAFG00000008159	5	PLSCR4	ENSG00000114698	PLSCR4	ENSMUSG00000032377	Plscr4
ENSCAFG00000008168	2	TIGD4	ENSG00000169989	TIGD4	ENSMUSG00000047819	Tigd4
ENSCAFG00000008174	3	LARP4	ENSG00000161813	LARP4	ENSMUSG00000023025	Larp4
ENSCAFG00000008175	1	MRPL19	ENSG00000115364	MRPL19	ENSMUSG00000030045	Mrpl19
ENSCAFG00000008178	5	GDAP1	ENSG00000104381	GDAP1	ENSMUSG00000025777	Gdap1
ENSCAFG00000008186	1		ENSG00000115350	POLE4	ENSMUSG00000030042	Pole4
ENSCAFG00000008227	5	MORN3	ENSG00000139714	MORN3	ENSMUSG00000029477	Morn3
ENSCAFG00000008237	4	HMBOX1	ENSG00000147421	HMBOX1	ENSMUSG00000021972	Hmbox1
ENSCAFG00000008248	2	ACTR8	ENSG00000113812	ACTR8	ENSMUSG00000015971	Actr8
ENSCAFG00000008256	2	RBM12	ENSG00000244462	RBM12	ENSMUSG00000089824	Rbm12
ENSCAFG00000008263	4	INTS9	ENSG00000104299	INTS9	ENSMUSG00000021975	Ints9
ENSCAFG00000008268	2	MND1	ENSG00000121211	MND1	ENSMUSG00000033752	Mnd1
ENSCAFG00000008276	2	HLTF	ENSG00000071794	HLTF	ENSMUSG00000002428	Hltf
ENSCAFG00000008284	3	EXTL3	ENSG00000012232	EXTL3	ENSMUSG00000021978	Extl3
ENSCAFG00000008295	1	BTG3	ENSG00000154640	BTG3	ENSMUSG00000022863	Btg3
ENSCAFG00000008299	5	NUP160	ENSG00000030066	NUP160	ENSMUSG00000051329	Nup160
ENSCAFG00000008312	4	HPS3	ENSG00000163755	HPS3	ENSMUSG00000027615	Hps3
ENSCAFG00000008313	0	ANAPC5	ENSG00000089053	ANAPC5	ENSMUSG00000029472	Anapc5
ENSCAFG00000008315	0	FNBP4	ENSG00000109920	FNBP4	ENSMUSG00000008200	Fnbp4
ENSCAFG00000008316	1	FAM169A	ENSG00000198780	FAM169A	ENSMUSG00000041817	Fam169a
ENSCAFG00000008327	5	RBM39	ENSG00000131051	RBM39	ENSMUSG00000027620	Rbm39
ENSCAFG00000008344	2	CDKL2	ENSG00000138769	CDKL2	ENSMUSG00000029403	Cdkl2
ENSCAFG00000008363	4	P2RX4	ENSG00000135124	P2RX4	ENSMUSG00000029470	P2rx4
ENSCAFG00000008365	0	CNBD2	ENSG00000149646	CNBD2	ENSMUSG00000038085	Cnbd2
ENSCAFG00000008373	2	IL7	ENSG00000104432	IL7	ENSMUSG00000040329	Il7
ENSCAFG00000008384	4	SLC38A7	ENSG00000103042	SLC38A7	ENSMUSG00000036534	Slc38a7
ENSCAFG00000008387	0	TSC22D2	ENSG00000196428	TSC22D2	ENSMUSG00000027806	Tsc22d2
ENSCAFG00000008389	2	BCDIN3D	ENSG00000186666	BCDIN3D	ENSMUSG00000037525	Bcdin3d
ENSCAFG00000008398	2	DPH6	ENSG00000134146	DPH6	ENSMUSG00000057147	Dph6
ENSCAFG00000008401	4	P2RX7	ENSG00000089041	P2RX7	ENSMUSG00000029468	P2rx7
ENSCAFG00000008402	4	AUP1	ENSG00000115307	AUP1	ENSMUSG00000068328	Aup1
ENSCAFG00000008406	5	TCTN3	ENSG00000119977	TCTN3	ENSMUSG00000025008	Tctn3
ENSCAFG00000008412	2	C33H3orf38	ENSG00000179021	C3orf38	ENSMUSG00000059920	4930453N24Rik
ENSCAFG00000008416	2	ZBTB10	ENSG00000205189	ZBTB10	ENSMUSG00000069114	Zbtb10
ENSCAFG00000008418	1	NCAM2	ENSG00000154654	NCAM2	ENSMUSG00000022762	Ncam2
ENSCAFG00000008430	3	PAG1	ENSG00000076641	PAG1	ENSMUSG00000027508	Pag1
ENSCAFG00000008450	5	WDR17	ENSG00000150627	WDR17	ENSMUSG00000039375	Wdr17
ENSCAFG00000008475	2	MRPL39	ENSG00000154719	MRPL39	ENSMUSG00000022889	Mrpl39
ENSCAFG00000008478	4	MOGS	ENSG00000115275	MOGS	ENSMUSG00000030036	Mogs
ENSCAFG00000008481	5	VPS29	ENSG00000111237	VPS29	ENSMUSG00000029462	Vps29
ENSCAFG00000008485	3	MED12L	ENSG00000144893	MED12L	ENSMUSG00000056476	Med12l
ENSCAFG00000008491	4	DLGAP4	ENSG00000080845	DLGAP4	ENSMUSG00000061689	Dlgap4
ENSCAFG00000008495	1	GINS3	ENSG00000181938	GINS3	ENSMUSG00000031669	Gins3
ENSCAFG00000008504	5	CYP2R1	ENSG00000186104	CYP2R1	ENSMUSG00000030670	Cyp2r1
ENSCAFG00000008505	1	ZFAND1	ENSG00000104231	ZFAND1	ENSMUSG00000039795	Zfand1
ENSCAFG00000008509	1	CCDC113	ENSG00000103021	CCDC113	ENSMUSG00000036598	Ccdc113
ENSCAFG00000008513	0	PRPF40B	ENSG00000110844	PRPF40B	ENSMUSG00000023007	Prpf40b
ENSCAFG00000008517	4	CFAP20	ENSG00000070761	CFAP20	ENSMUSG00000031796	Cfap20
ENSCAFG00000008556	0	USB1	ENSG00000103005	USB1	ENSMUSG00000031792	Usb1
ENSCAFG00000008559	4	ZNF319	ENSG00000166188	ZNF319	ENSMUSG00000046556	Zfp319
ENSCAFG00000008568	2	AGPAT5	ENSG00000155189	AGPAT5	ENSMUSG00000031467	Agpat5
ENSCAFG00000008577	1	MCPH1	ENSG00000147316	MCPH1	ENSMUSG00000039842	Mcph1
ENSCAFG00000008587	2	SPATS2	ENSG00000123352	SPATS2	ENSMUSG00000051934	Spats2
ENSCAFG00000008588	4	CNGB1	ENSG00000070729	CNGB1	ENSMUSG00000031789	Cngb1
ENSCAFG00000008589	4	ART3	ENSG00000156219	ART3	ENSMUSG00000034842	Art3
ENSCAFG00000008598	1	LRRCC1	ENSG00000133739	LRRCC1	ENSMUSG00000027550	Lrrcc1
ENSCAFG00000008601	4	SH2B3	ENSG00000111252	SH2B3	ENSMUSG00000042594	Sh2b3
ENSCAFG00000008606	4	ATXN2	ENSG00000204842	ATXN2	ENSMUSG00000042605	Atxn2
ENSCAFG00000008609	2	LTN1	ENSG00000198862	LTN1	ENSMUSG00000052299	Ltn1
ENSCAFG00000008615	3	BRAP	ENSG00000089234	BRAP	ENSMUSG00000029458	Brap
ENSCAFG00000008618	5	DSN1	ENSG00000149636	DSN1	ENSMUSG00000027635	Dsn1
ENSCAFG00000008634	2	CCDC158	ENSG00000163749	CCDC158	ENSMUSG00000050050	Ccdc158
ENSCAFG00000008643	2	SPRED1	ENSG00000166068	SPRED1	ENSMUSG00000027351	Spred1
ENSCAFG00000008656	0	MADD	ENSG00000110514	MADD	ENSMUSG00000040687	Madd
ENSCAFG00000008659	0	SAMHD1	ENSG00000101347	SAMHD1	ENSMUSG00000027639	Samhd1
