GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000008811	11	RND1	ENSG00000172602	RND1	ENSMUSG00000054855	Rnd1
ENSCAFG00000008822	4	CLDN8	ENSG00000156284	CLDN8	ENSMUSG00000050520	Cldn8
ENSCAFG00000008824	11	NR1H3	ENSG00000025434	NR1H3	ENSMUSG00000002108	Nr1h3
ENSCAFG00000008833	11	ACP2	ENSG00000134575	ACP2	ENSMUSG00000002103	Acp2
ENSCAFG00000008838	3	KCNAB1	ENSG00000169282	KCNAB1	ENSMUSG00000027827	Kcnab1
ENSCAFG00000008844	7	KLHL2	ENSG00000109466	KLHL2	ENSMUSG00000031605	Klhl2
ENSCAFG00000008859	11	SOD1	ENSG00000142168	SOD1	ENSMUSG00000022982	Sod1
ENSCAFG00000008866	11	PACSIN3	ENSG00000165912	PACSIN3	ENSMUSG00000027257	Pacsin3
ENSCAFG00000008867	1	ITIH1	ENSG00000055957	ITIH1	ENSMUSG00000006529	Itih1
ENSCAFG00000008880	6	PIK3AP1	ENSG00000155629	PIK3AP1	ENSMUSG00000025017	Pik3ap1
ENSCAFG00000008889	5	BMP3	ENSG00000152785	BMP3	ENSMUSG00000029335	Bmp3
ENSCAFG00000008903	11	ARFGAP2	ENSG00000149182	ARFGAP2	ENSMUSG00000027255	Arfgap2
ENSCAFG00000008904	5	SHOX2	ENSG00000168779	SHOX2	ENSMUSG00000027833	Shox2
ENSCAFG00000008918	3	EBF2	ENSG00000221818	EBF2	ENSMUSG00000022053	Ebf2
ENSCAFG00000008933	6	NLRC5	ENSG00000140853	NLRC5	ENSMUSG00000074151	Nlrc5
ENSCAFG00000008938	5	RAB11FIP5	ENSG00000135631	RAB11FIP5	ENSMUSG00000051343	Rab11fip5
ENSCAFG00000008944	11	SFXN5	ENSG00000144040	SFXN5	ENSMUSG00000033720	Sfxn5
ENSCAFG00000008956	11	SPR	ENSG00000116096	SPR	ENSMUSG00000033735	Spr
ENSCAFG00000008962	2	CDCA2	ENSG00000184661	CDCA2	ENSMUSG00000048922	Cdca2
ENSCAFG00000008973	0	ANXA10	ENSG00000109511	ANXA10	ENSMUSG00000031635	Anxa10
ENSCAFG00000008975	3	THBS4	ENSG00000113296	THBS4	ENSMUSG00000021702	Thbs4
ENSCAFG00000008980	11	HERPUD1	ENSG00000051108	HERPUD1	ENSMUSG00000031770	Herpud1
ENSCAFG00000008995	9	USH1C	ENSG00000006611	USH1C	ENSMUSG00000030838	Ush1c
ENSCAFG00000008999	1	PROS1	ENSG00000184500	PROS1	ENSMUSG00000022912	Pros1
ENSCAFG00000009006	7	GFM1	ENSG00000168827	GFM1	ENSMUSG00000027774	Gfm1
ENSCAFG00000009012	7	MTX3	ENSG00000177034	MTX3	ENSMUSG00000021704	Mtx3
ENSCAFG00000009014	9	NEFL	ENSG00000277586	NEFL	ENSMUSG00000022055	Nefl
ENSCAFG00000009015	9	CALB1	ENSG00000104327	CALB1	ENSMUSG00000028222	Calb1
ENSCAFG00000009017	6	PPP1R16B	ENSG00000101445	PPP1R16B	ENSMUSG00000037754	Ppp1r16b
ENSCAFG00000009034	9	SLC12A3	ENSG00000070915	SLC12A3	ENSMUSG00000031766	Slc12a3
ENSCAFG00000009036	6	PLCB2	ENSG00000137841	PLCB2	ENSMUSG00000040061	Plcb2
ENSCAFG00000009097	11	SDSL	ENSG00000139410	SDSL	ENSMUSG00000029596	Sdsl
ENSCAFG00000009101	1	ZHX3	ENSG00000174306	ZHX3	ENSMUSG00000035877	Zhx3
ENSCAFG00000009102	7	BHMT2	ENSG00000132840	BHMT2	ENSMUSG00000042118	Bhmt2
ENSCAFG00000009103	9	VDR	ENSG00000111424	VDR	ENSMUSG00000022479	Vdr
ENSCAFG00000009104	3	STC1	ENSG00000159167	STC1	ENSMUSG00000014813	Stc1
ENSCAFG00000009116	11	IVD	ENSG00000128928	IVD	ENSMUSG00000027332	Ivd
ENSCAFG00000009121	4	LHX5	ENSG00000089116	LHX5	ENSMUSG00000029595	Lhx5
ENSCAFG00000009122	1	F2	ENSG00000180210	F2	ENSMUSG00000027249	F2
ENSCAFG00000009131	3	PDP1	ENSG00000164951	PDP1	ENSMUSG00000049225	Pdp1
ENSCAFG00000009138	7	DMGDH	ENSG00000132837	DMGDH	ENSMUSG00000042102	Dmgdh
ENSCAFG00000009144	4	CDH17	ENSG00000079112	CDH17	ENSMUSG00000028217	Cdh17
ENSCAFG00000009156	6	IRF4	ENSG00000137265	IRF4	ENSMUSG00000021356	Irf4
ENSCAFG00000009157	0	NKX6-1	ENSG00000163623	NKX6-1	ENSMUSG00000035187	Nkx6-1
ENSCAFG00000009178	3	EMILIN3	ENSG00000183798	EMILIN3	ENSMUSG00000050700	Emilin3
ENSCAFG00000009180	6	GPR15	ENSG00000154165	GPR15	ENSMUSG00000047293	Gpr15
ENSCAFG00000009181	5	RAPGEF3	ENSG00000079337	RAPGEF3	ENSMUSG00000022469	Rapgef3
ENSCAFG00000009187	5	LOXL2	ENSG00000134013	LOXL2	ENSMUSG00000034205	Loxl2
ENSCAFG00000009189	8	TBX5	ENSG00000089225	TBX5	ENSMUSG00000018263	Tbx5
ENSCAFG00000009195	4	FOXF2	ENSG00000137273	FOXF2	ENSMUSG00000038402	Foxf2
ENSCAFG00000009205	11	HOGA1	ENSG00000241935	HOGA1	ENSMUSG00000025176	Hoga1
ENSCAFG00000009212	4	GMDS	ENSG00000112699	GMDS	ENSMUSG00000038372	Gmds
ENSCAFG00000009218	9	MORN4	ENSG00000171160	MORN4	ENSMUSG00000049670	Morn4
ENSCAFG00000009220	2	RAD51	ENSG00000051180	RAD51	ENSMUSG00000027323	Rad51
ENSCAFG00000009243	1	SLC38A4	ENSG00000139209	SLC38A4	ENSMUSG00000022464	Slc38a4
ENSCAFG00000009254	4	GALNT5	ENSG00000136542	GALNT5	ENSMUSG00000026828	Galnt5
ENSCAFG00000009255	6	PTPN22	ENSG00000134242	PTPN22	ENSMUSG00000027843	Ptpn22
ENSCAFG00000009258	6	CYTIP	ENSG00000115165	CYTIP	ENSMUSG00000026832	Cytip
ENSCAFG00000009269	3	ACVR1C	ENSG00000123612	ACVR1C	ENSMUSG00000026834	Acvr1c
ENSCAFG00000009280	0	PTPRT	ENSG00000196090	PTPRT	ENSMUSG00000053141	Ptprt
ENSCAFG00000009282	4	CREB3L1	ENSG00000157613	CREB3L1	ENSMUSG00000027230	Creb3l1
ENSCAFG00000009292	7	NIT2	ENSG00000114021	NIT2	ENSMUSG00000022751	Nit2
ENSCAFG00000009293	7	IQGAP2	ENSG00000145703	IQGAP2	ENSMUSG00000021676	Iqgap2
ENSCAFG00000009303	11	FBXO21	ENSG00000135108	FBXO21	ENSMUSG00000032898	Fbxo21
ENSCAFG00000009305	4	ESRP1	ENSG00000104413	ESRP1	ENSMUSG00000040728	Esrp1
ENSCAFG00000009314	7	NQO2	ENSG00000124588	NQO2	ENSMUSG00000046949	Nqo2
ENSCAFG00000009320	9	ARHGAP24	ENSG00000138639	ARHGAP24	ENSMUSG00000057315	Arhgap24
ENSCAFG00000009326	7	BPHL	ENSG00000137274	BPHL	ENSMUSG00000038286	Bphl
ENSCAFG00000009334	3	OLFML3	ENSG00000116774	OLFML3	ENSMUSG00000027848	Olfml3
ENSCAFG00000009336	2	MYBL2	ENSG00000101057	MYBL2	ENSMUSG00000017861	Mybl2
ENSCAFG00000009351	4	PPP1R14D	ENSG00000166143	PPP1R14D	ENSMUSG00000027317	Ppp1r14d
ENSCAFG00000009365	4	SPINT1	ENSG00000166145	SPINT1	ENSMUSG00000027315	Spint1
ENSCAFG00000009379	1	CRY2	ENSG00000121671	CRY2	ENSMUSG00000068742	Cry2
ENSCAFG00000009386	4	HPSE2	ENSG00000172987	HPSE2	ENSMUSG00000074852	Hpse2
ENSCAFG00000009393	0	SYT13	ENSG00000019505	SYT13	ENSMUSG00000027220	Syt13
ENSCAFG00000009400	2	TP53I11	ENSG00000175274	TP53I11	ENSMUSG00000068735	Trp53i11
ENSCAFG00000009410	4	ZDHHC13	ENSG00000177054	ZDHHC13	ENSMUSG00000030471	Zdhhc13
ENSCAFG00000009411	10	HNF4A	ENSG00000101076	HNF4A	ENSMUSG00000017950	Hnf4a
ENSCAFG00000009421	5	MMP2	ENSG00000087245	MMP2	ENSMUSG00000031740	Mmp2
ENSCAFG00000009425	7	SLC39A14	ENSG00000104635	SLC39A14	ENSMUSG00000022094	Slc39a14
ENSCAFG00000009427	3	PTPN13	ENSG00000163629	PTPN13	ENSMUSG00000034573	Ptpn13
ENSCAFG00000009431	2	E2F8	ENSG00000129173	E2F8	ENSMUSG00000046179	E2f8
ENSCAFG00000009443	5	IRX5	ENSG00000176842	IRX5	ENSMUSG00000031737	Irx5
ENSCAFG00000009453	5	ALX4	ENSG00000052850	ALX4	ENSMUSG00000040310	Alx4
ENSCAFG00000009466	7	GOT1	ENSG00000120053	GOT1	ENSMUSG00000025190	Got1
ENSCAFG00000009467	7	HIBCH	ENSG00000198130	HIBCH	ENSMUSG00000041426	Hibch
ENSCAFG00000009469	2	NKX2-3	ENSG00000119919	NKX2-3	ENSMUSG00000044220	Nkx2-3
ENSCAFG00000009481	8	SEMA3G	ENSG00000010319	SEMA3G	ENSMUSG00000021904	Sema3g
ENSCAFG00000009484	4	MFSD6	ENSG00000151690	MFSD6	ENSMUSG00000041439	Mfsd6
ENSCAFG00000009511	1	HSD17B13	ENSG00000198189	HSD17B11	ENSMUSG00000029311	Hsd17b11
ENSCAFG00000009513	9	GLS	ENSG00000115419	GLS	ENSMUSG00000026103	Gls
ENSCAFG00000009515	7	COX15	ENSG00000014919	COX15	ENSMUSG00000040018	Cox15
ENSCAFG00000009516	6	LY86	ENSG00000112799	LY86	ENSMUSG00000021423	Ly86
ENSCAFG00000009519	3	CCN5	ENSG00000064205	CCN5	ENSMUSG00000027656	Ccn5
ENSCAFG00000009536	7	ABCC2	ENSG00000023839	ABCC2	ENSMUSG00000025194	Abcc2
ENSCAFG00000009537	3	SPARCL1	ENSG00000152583	SPARCL1	ENSMUSG00000029309	Sparcl1
ENSCAFG00000009549	4	KCNE2	ENSG00000159197	KCNE2	ENSMUSG00000039672	Kcne2
ENSCAFG00000009568	4	CLIC6	ENSG00000159212	CLIC6	ENSMUSG00000022949	Clic6
ENSCAFG00000009569	9	SPP1	ENSG00000118785	SPP1	ENSMUSG00000029304	Spp1
ENSCAFG00000009570	10	DSP	ENSG00000096696	DSP	ENSMUSG00000054889	Dsp
ENSCAFG00000009571	11	CPN1	ENSG00000120054	CPN1	ENSMUSG00000025196	Cpn1
ENSCAFG00000009596	5	RUNX1	ENSG00000159216	RUNX1	ENSMUSG00000022952	Runx1
ENSCAFG00000009613	8	SFTPC	ENSG00000168484	SFTPC	ENSMUSG00000022097	Sftpc
ENSCAFG00000009615	6	STK4	ENSG00000101109	STK4	ENSMUSG00000018209	Stk4
ENSCAFG00000009619	7	ETNK2	ENSG00000143845	ETNK2	ENSMUSG00000070644	Etnk2
ENSCAFG00000009623	9	REN	ENSG00000143839	REN	ENSMUSG00000070645	Ren1
ENSCAFG00000009658	5	TFAP2A	ENSG00000137203	TFAP2A	ENSMUSG00000021359	Tfap2a
ENSCAFG00000009661	2	PIK3C2B	ENSG00000133056	PIK3C2B	ENSMUSG00000026447	Pik3c2b
ENSCAFG00000009670	0	RBPJL	ENSG00000124232	RBPJL	ENSMUSG00000017007	Rbpjl
ENSCAFG00000009675	3	LRRN2	ENSG00000170382	LRRN2	ENSMUSG00000026443	Lrrn2
ENSCAFG00000009679	11	CLDN14	ENSG00000159261	CLDN14	ENSMUSG00000047109	Cldn14
ENSCAFG00000009686	9	SIM2	ENSG00000159263	SIM2	ENSMUSG00000062713	Sim2
ENSCAFG00000009694	10	RIPPLY3	ENSG00000183145	RIPPLY3	ENSMUSG00000022941	Ripply3
ENSCAFG00000009696	4	WFDC2	ENSG00000101443	WFDC2	ENSMUSG00000017723	Wfdc2
ENSCAFG00000009709	9	PAX2	ENSG00000075891	PAX2	ENSMUSG00000004231	Pax2
ENSCAFG00000009721	10	ALCAM	ENSG00000170017	ALCAM	ENSMUSG00000022636	Alcam
ENSCAFG00000009722	4	TOX3	ENSG00000103460	TOX3	ENSMUSG00000043668	Tox3
ENSCAFG00000009738	10	SEMA4G	ENSG00000095539	SEMA4G	ENSMUSG00000025207	Sema4g
ENSCAFG00000009745	2	UBE2C	ENSG00000175063	UBE2C	ENSMUSG00000001403	Ube2c
ENSCAFG00000009755	7	SALL1	ENSG00000103449	SALL1	ENSMUSG00000031665	Sall1
ENSCAFG00000009762	7	ACAD8	ENSG00000151498	ACAD8	ENSMUSG00000031969	Acad8
ENSCAFG00000009773	2	NEDD9	ENSG00000111859	NEDD9	ENSMUSG00000021365	Nedd9
ENSCAFG00000009774	2	ZSWIM3	ENSG00000132801	ZSWIM3	ENSMUSG00000045822	Zswim3
ENSCAFG00000009809	8	PHACTR1	ENSG00000112137	PHACTR1	ENSMUSG00000054728	Phactr1
ENSCAFG00000009815	5	SFXN3	ENSG00000107819	SFXN3	ENSMUSG00000025212	Sfxn3
ENSCAFG00000009817	9	KCNJ15	ENSG00000157551	KCNJ15	ENSMUSG00000062609	Kcnj15
ENSCAFG00000009818	6	NOD2	ENSG00000167207	NOD2	ENSMUSG00000055994	Nod2
ENSCAFG00000009824	6	SNX20	ENSG00000167208	SNX20	ENSMUSG00000031662	Snx20
ENSCAFG00000009829	6	CD2	ENSG00000116824	CD2	ENSMUSG00000027863	Cd2
ENSCAFG00000009833	6	TLX1	ENSG00000107807	TLX1	ENSMUSG00000025215	Tlx1
ENSCAFG00000009877	4	ITGB6	ENSG00000115221	ITGB6	ENSMUSG00000026971	Itgb6
ENSCAFG00000009881	11	ALAS1	ENSG00000023330	ALAS1	ENSMUSG00000032786	Alas1
ENSCAFG00000009883	0	TENT5C	ENSG00000183508	TENT5C	ENSMUSG00000044468	Tent5c
ENSCAFG00000009912	8	ERG	ENSG00000157554	ERG	ENSMUSG00000040732	Erg
ENSCAFG00000009913	6	ADCY7	ENSG00000121281	ADCY7	ENSMUSG00000031659	Adcy7
ENSCAFG00000009941	8	STMND1	ENSG00000230873	STMND1	ENSMUSG00000063529	Stmnd1
ENSCAFG00000009961	5	ADAMTS15	ENSG00000166106	ADAMTS15	ENSMUSG00000033453	Adamts15
ENSCAFG00000009962	8	CCDC60	ENSG00000183273	CCDC60	ENSMUSG00000043913	Ccdc60
ENSCAFG00000009967	0	CHRM3	ENSG00000133019	CHRM3	ENSMUSG00000046159	Chrm3
ENSCAFG00000009972	4	ADAMTS8	ENSG00000134917	ADAMTS8	ENSMUSG00000031994	Adamts8
ENSCAFG00000009976	5	TBX15	ENSG00000092607	TBX15	ENSMUSG00000027868	Tbx15
ENSCAFG00000009989	0	BRSK2	ENSG00000174672	BRSK2	ENSMUSG00000053046	Brsk2
ENSCAFG00000010016	4	ATOH1	ENSG00000172238	ATOH1	ENSMUSG00000073043	Atoh1
ENSCAFG00000010027	7	HAO2	ENSG00000116882	HAO2	ENSMUSG00000027870	Hao2
ENSCAFG00000010029	11	LONP2	ENSG00000102910	LONP2	ENSMUSG00000047866	Lonp2
ENSCAFG00000010055	5	LZTS1	ENSG00000061337	LZTS1	ENSMUSG00000036306	Lzts1
ENSCAFG00000010064	11	CMBL	ENSG00000164237	CMBL	ENSMUSG00000022235	Cmbl
ENSCAFG00000010077	6	LSP1	ENSG00000130592	LSP1	ENSMUSG00000018819	Lsp1
ENSCAFG00000010089	7	ATPSCKMT	ENSG00000150756	ATPSCKMT	ENSMUSG00000039065	Atpsckmt
ENSCAFG00000010095	9	ATP6V1B2	ENSG00000147416	ATP6V1B2	ENSMUSG00000006273	Atp6v1b2
ENSCAFG00000010101	4	KIF13A	ENSG00000137177	KIF13A	ENSMUSG00000021375	Kif13a
ENSCAFG00000010107	3	BMPR1B	ENSG00000138696	BMPR1B	ENSMUSG00000052430	Bmpr1b
ENSCAFG00000010114	2	CIT	ENSG00000122966	CIT	ENSMUSG00000029516	Cit
ENSCAFG00000010137	4	MFSD4A	ENSG00000174514	MFSD4A	ENSMUSG00000059149	Mfsd4a
ENSCAFG00000010142	3	SLC39A10	ENSG00000196950	SLC39A10	ENSMUSG00000025986	Slc39a10
ENSCAFG00000010160	7	TPMT	ENSG00000137364	TPMT	ENSMUSG00000021376	Tpmt
ENSCAFG00000010161	5	LPL	ENSG00000175445	LPL	ENSMUSG00000015568	Lpl
ENSCAFG00000010165	9	SLC5A12	ENSG00000148942	SLC5A12	ENSMUSG00000041644	Slc5a12
ENSCAFG00000010174	7	BBOX1	ENSG00000129151	BBOX1	ENSMUSG00000041660	Bbox1
ENSCAFG00000010188	10	LGR4	ENSG00000205213	LGR4	ENSMUSG00000050199	Lgr4
ENSCAFG00000010189	11	CUEDC2	ENSG00000107874	CUEDC2	ENSMUSG00000036748	Cuedc2
ENSCAFG00000010191	4	SLC26A9	ENSG00000174502	SLC26A9	ENSMUSG00000042268	Slc26a9
ENSCAFG00000010192	1	RNF144B	ENSG00000137393	RNF144B	ENSMUSG00000038068	Rnf144b
ENSCAFG00000010198	5	RAB7B	ENSG00000276600	RAB7B	ENSMUSG00000052688	Rab7b
ENSCAFG00000010206	2	CTSE	ENSG00000196188	CTSE	ENSMUSG00000004552	Ctse
ENSCAFG00000010209	3		ENSG00000124019	FAM124B	ENSMUSG00000043230	Fam124b
ENSCAFG00000010213	10	RIPK4	ENSG00000183421	RIPK4	ENSMUSG00000005251	Ripk4
ENSCAFG00000010214	0	AVPR1B	ENSG00000198049	AVPR1B	ENSMUSG00000026432	Avpr1b
ENSCAFG00000010219	4	TMEM45B	ENSG00000151715	TMEM45B	ENSMUSG00000041737	Tmem45b
ENSCAFG00000010231	4	KCNQ1	ENSG00000053918	KCNQ1	ENSMUSG00000009545	Kcnq1
ENSCAFG00000010250	10	KIF21A	ENSG00000139116	KIF21A	ENSMUSG00000022629	Kif21a
ENSCAFG00000010254	7	SFXN2	ENSG00000156398	SFXN2	ENSMUSG00000025036	Sfxn2
ENSCAFG00000010259	9	KCNJ1	ENSG00000151704	KCNJ1	ENSMUSG00000041248	Kcnj1
ENSCAFG00000010260	10	DCDC2	ENSG00000146038	DCDC2	ENSMUSG00000035910	Dcdc2a
ENSCAFG00000010263	0	PLA2G1B	ENSG00000170890	PLA2G1B	ENSMUSG00000029522	Pla2g1b
ENSCAFG00000010269	7	MANF	ENSG00000145050	MANF	ENSMUSG00000032575	Manf
ENSCAFG00000010279	11	CYP17A1	ENSG00000148795	CYP17A1	ENSMUSG00000003555	Cyp17a1
ENSCAFG00000010284	7	GPLD1	ENSG00000112293	GPLD1	ENSMUSG00000021340	Gpld1
ENSCAFG00000010285	6	ABCG1	ENSG00000160179	ABCG1	ENSMUSG00000024030	Abcg1
ENSCAFG00000010292	6	DOCK10	ENSG00000135905	DOCK10	ENSMUSG00000038608	Dock10
ENSCAFG00000010304	6	ETS1	ENSG00000134954	ETS1	ENSMUSG00000032035	Ets1
ENSCAFG00000010325	0	CBLIF	ENSG00000134812	CBLIF	ENSMUSG00000024682	Cblif
ENSCAFG00000010345	10	NECTIN3	ENSG00000177707	NECTIN3	ENSMUSG00000022656	Nectin3
ENSCAFG00000010349	0	TFF2	ENSG00000160181	TFF2	ENSMUSG00000024028	Tff2
ENSCAFG00000010350	11	CYB5R1	ENSG00000159348	CYB5R1	ENSMUSG00000026456	Cyb5r1
ENSCAFG00000010351	4	TFF1	ENSG00000160182	TFF1	ENSMUSG00000024032	Tff1
ENSCAFG00000010361	7	MCEE	ENSG00000124370	MCEE	ENSMUSG00000033429	Mcee
ENSCAFG00000010367	0	INA	ENSG00000148798	INA	ENSMUSG00000034336	Ina
ENSCAFG00000010381	6	MS4A1	ENSG00000156738	MS4A1	ENSMUSG00000024673	Ms4a1
ENSCAFG00000010387	3	FAP	ENSG00000078098	FAP	ENSMUSG00000000392	Fap
ENSCAFG00000010395	9	ADAMTS16	ENSG00000145536	ADAMTS16	ENSMUSG00000049538	Adamts16
ENSCAFG00000010414	0	GCG	ENSG00000115263	GCG	ENSMUSG00000000394	Gcg
ENSCAFG00000010422	8	IRX1	ENSG00000170549	IRX1	ENSMUSG00000060969	Irx1
ENSCAFG00000010423	8	COL4A4	ENSG00000081052	COL4A4	ENSMUSG00000067158	Col4a4
ENSCAFG00000010426	8	COL4A3	ENSG00000169031	COL4A3	ENSMUSG00000079465	Col4a3
ENSCAFG00000010427	8	IRX2	ENSG00000170561	IRX2	ENSMUSG00000001504	Irx2
ENSCAFG00000010436	7	ACOT13	ENSG00000112304	ACOT13	ENSMUSG00000006717	Acot13
ENSCAFG00000010441	5	IRX4	ENSG00000113430	IRX4	ENSMUSG00000021604	Irx4
ENSCAFG00000010446	11	ACADS	ENSG00000122971	ACADS	ENSMUSG00000029545	Acads
ENSCAFG00000010449	7	FOXRED1	ENSG00000110074	FOXRED1	ENSMUSG00000039048	Foxred1
ENSCAFG00000010450	2	SLC37A1	ENSG00000160190	SLC37A1	ENSMUSG00000024036	Slc37a1
ENSCAFG00000010459	9	SLC6A18	ENSG00000164363	SLC6A18	ENSMUSG00000021612	Slc6a18
ENSCAFG00000010474	1	SRPRA	ENSG00000182934	SRPRA	ENSMUSG00000032042	Srpr
ENSCAFG00000010480	6	BTLA	ENSG00000186265	BTLA	ENSMUSG00000052013	Btla
ENSCAFG00000010484	10	PKP2	ENSG00000057294	PKP2	ENSMUSG00000041957	Pkp2
ENSCAFG00000010486	7	SLC13A3	ENSG00000158296	SLC13A3	ENSMUSG00000018459	Slc13a3
ENSCAFG00000010491	8	LPCAT1	ENSG00000153395	LPCAT1	ENSMUSG00000021608	Lpcat1
ENSCAFG00000010497	3	PPP1R12B	ENSG00000077157	PPP1R12B	ENSMUSG00000073557	Ppp1r12b
ENSCAFG00000010502	10	HNF1A	ENSG00000135100	HNF1A	ENSMUSG00000029556	Hnf1a
ENSCAFG00000010512	8	DAW1	ENSG00000123977	DAW1	ENSMUSG00000053161	Daw1
ENSCAFG00000010529	1	PCSK6	ENSG00000140479	PCSK6	ENSMUSG00000030513	Pcsk6
ENSCAFG00000010530	5	CCDC80	ENSG00000091986	CCDC80	ENSMUSG00000022665	Ccdc80
ENSCAFG00000010540	7	MTTP	ENSG00000138823	MTTP	ENSMUSG00000028158	Mttp
ENSCAFG00000010559	0	SCGN	ENSG00000079689	SCGN	ENSMUSG00000021337	Scgn
ENSCAFG00000010571	6	DAPP1	ENSG00000070190	DAPP1	ENSMUSG00000028159	Dapp1
ENSCAFG00000010579	3	CHSY1	ENSG00000131873	CHSY1	ENSMUSG00000032640	Chsy1
ENSCAFG00000010582	3	BOC	ENSG00000144857	BOC	ENSMUSG00000022687	Boc
ENSCAFG00000010591	6	PTPN7	ENSG00000143851	PTPN7	ENSMUSG00000031506	Ptpn7
ENSCAFG00000010602	4	ELF3	ENSG00000163435	ELF3	ENSMUSG00000003051	Elf3
ENSCAFG00000010606	7	SLC17A1	ENSG00000124568	SLC17A1	ENSMUSG00000021335	Slc17a1
ENSCAFG00000010609	8	ZMYND10	ENSG00000004838	ZMYND10	ENSMUSG00000010044	Zmynd10
ENSCAFG00000010621	6	RRP1B	ENSG00000160208	RRP1B	ENSMUSG00000058392	Rrp1b
ENSCAFG00000010623	9	SORCS3	ENSG00000156395	SORCS3	ENSMUSG00000063434	Sorcs3
ENSCAFG00000010625	6	LCK	ENSG00000182866	LCK	ENSMUSG00000000409	Lck
ENSCAFG00000010626	9	DDIT4L	ENSG00000145358	DDIT4L	ENSMUSG00000046818	Ddit4l
ENSCAFG00000010641	7	SLC17A2	ENSG00000112337	SLC17A2	ENSMUSG00000036110	Slc17a2
ENSCAFG00000010652	2	STK17B	ENSG00000081320	STK17B	ENSMUSG00000026094	Stk17b
ENSCAFG00000010667	2	SIDT1	ENSG00000072858	SIDT1	ENSMUSG00000022696	Sidt1
ENSCAFG00000010676	6	BANK1	ENSG00000153064	BANK1	ENSMUSG00000037922	Bank1
ENSCAFG00000010689	10	SLC39A8	ENSG00000138821	SLC39A8	ENSMUSG00000053897	Slc39a8
ENSCAFG00000010711	7	ATP6V1A	ENSG00000114573	ATP6V1A	ENSMUSG00000052459	Atp6v1a
ENSCAFG00000010719	4	SEMA3B	ENSG00000012171	SEMA3B	ENSMUSG00000057969	Sema3b
ENSCAFG00000010741	9	KCNJ16	ENSG00000153822	KCNJ16	ENSMUSG00000051497	Kcnj16
ENSCAFG00000010749	2	GPR55	ENSG00000135898	GPR55	ENSMUSG00000049608	Gpr55
ENSCAFG00000010752	10	C25H2orf72	ENSG00000204128	C2orf72	ENSMUSG00000026227	2810459M11Rik
ENSCAFG00000010754	11	SLC38A3	ENSG00000188338	SLC38A3	ENSMUSG00000010064	Slc38a3
ENSCAFG00000010761	1	TPST1	ENSG00000169902	TPST1	ENSMUSG00000034118	Tpst1
ENSCAFG00000010767	4	ESRRG	ENSG00000196482	ESRRG	ENSMUSG00000026610	Esrrg
ENSCAFG00000010791	6	ANKRD44	ENSG00000065413	ANKRD44	ENSMUSG00000052331	Ankrd44
ENSCAFG00000010794	9	SPATA17	ENSG00000162814	SPATA17	ENSMUSG00000026611	Spata17
ENSCAFG00000010811	11	LRRC28	ENSG00000168904	LRRC28	ENSMUSG00000030556	Lrrc28
ENSCAFG00000010815	3	TGFB2	ENSG00000092969	TGFB2	ENSMUSG00000039239	Tgfb2
ENSCAFG00000010821	3	TMTC1	ENSG00000133687	TMTC1	ENSMUSG00000030306	Tmtc1
ENSCAFG00000010842	1	SLC30A10	ENSG00000196660	SLC30A10	ENSMUSG00000026614	Slc30a10
ENSCAFG00000010852	3	SYNM	ENSG00000182253	SYNM	ENSMUSG00000030554	Synm
ENSCAFG00000010856	7	PSMD1	ENSG00000173692	PSMD1	ENSMUSG00000026229	Psmd1
ENSCAFG00000010863	6	BRD9	ENSG00000028310	BRD9	ENSMUSG00000057649	Brd9
ENSCAFG00000010868	1	GPAM	ENSG00000119927	GPAM	ENSMUSG00000024978	Gpam
ENSCAFG00000010883	1	FMO5	ENSG00000131781	FMO5	ENSMUSG00000028088	Fmo5
ENSCAFG00000010897	4	ARHGEF38	ENSG00000236699	ARHGEF38	ENSMUSG00000040969	Arhgef38
ENSCAFG00000010904	1	TECTB	ENSG00000119913	TECTB	ENSMUSG00000024979	Tectb
ENSCAFG00000010915	8	FOXN4	ENSG00000139445	FOXN4	ENSMUSG00000042002	Foxn4
ENSCAFG00000010925	1	HFE	ENSG00000010704	HFE	ENSMUSG00000006611	Hfe
ENSCAFG00000010928	1	ACSL5	ENSG00000197142	ACSL5	ENSMUSG00000024981	Acsl5
ENSCAFG00000010930	5	COL16A1	ENSG00000084636	COL16A1	ENSMUSG00000040690	Col16a1
ENSCAFG00000010936	8	NPNT	ENSG00000168743	NPNT	ENSMUSG00000040998	Npnt
ENSCAFG00000010948	6	PREX1	ENSG00000124126	PREX1	ENSMUSG00000039621	Prex1
ENSCAFG00000010958	6	RIN3	ENSG00000100599	RIN3	ENSMUSG00000044456	Rin3
ENSCAFG00000010973	5	RGMA	ENSG00000182175	RGMA	ENSMUSG00000070509	Rgma
ENSCAFG00000010974	4	MST1R	ENSG00000164078	MST1R	ENSMUSG00000032584	Mst1r
ENSCAFG00000010995	9	LGMN	ENSG00000100600	LGMN	ENSMUSG00000021190	Lgmn
ENSCAFG00000011012	7	PLA1A	ENSG00000144837	PLA1A	ENSMUSG00000002847	Pla1a
ENSCAFG00000011016	11	HABP2	ENSG00000148702	HABP2	ENSMUSG00000025075	Habp2
ENSCAFG00000011057	2	TRAIP	ENSG00000183763	TRAIP	ENSMUSG00000032586	Traip
